OrderID,OrderDate,CustomerID,CustomerName,Gender,Age,City,Area,RestaurantID,RestaurantName,Cuisine,RestaurantRating,ItemName,CategoryName,Quantity,UnitPrice,TotalAmount,OrderStatus,PaymentMode,PaymentStatus,PartnerName,VehicleType,DistanceKM,DeliveryTimeMin,FoodRating,DeliveryRating
ORD10300,14-09-2024 11:26,CUST2221,Vivaan Pillai,M,55,Pune,Kharadi,R001,Biryani Blues,Biryani,4.3,Mutton Biryani,Main Course,2,Rs.280.0,560,Delivered,Debit Card,Paid,Suresh Kumar,Scooter,1.6,12,5,4
ORD10214,31-Jul-24,CUST2158,Reyansh Kapoor,Female,57,Bengaluru,Whitefield,R002,  Pizza Palace  ,Italian,4.1,Margherita Pizza,Pizza,4,250,₹1000.0,Cancelled,Wallet,Refunded,Sai Iyer,Bicycle,5.9,32,,
ORD10396,31-05-2024 13:52,CUST2294,Meera Nair,male,39,Hyderabad,Gachibowli,R009,The Bakers Oven,Bakery,4,Croissant,Bakery,1,90,₹90.0,Delivered,cash on delivery,Paid,Sai Iyer,Bike,10.7,64,5,5
ORD10360,24-03-2024 22:48,CUST2117,Amit Malhotra,FEMALE,54,HYDERABAD,Gachibowli,R004,  Punjabi Tadka  ,North Indian,4.4,Dal Makhani,Main Course,4,180,720,Cancelled,cash on delivery,Refunded,Vivaan Singh,E-Bike,9.1,42,,
ORD10458,10/21/2024,CUST2339,Gita Sharma,male,60,delhi,Saket,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,5,70,,Delivered,Cash on Delivery,Paid,Nikhil Malhotra,Bike,7.4,49,4,3
ORD10043,18-Dec-24,CUST2034,RIYA VERMA,F,5,mumbai,Powai,R012,Noodle Story,chinese,3.7,Chicken Manchurian,Main Course,1,Rs.210.0,210,Returned,CreditCard,Refunded,Manoj Nair,Bicycle,6.8,42,,
ORD10400,23-Nov-24,CUST2297,Nikhil Kapoor,Male,29,Chennai,Adyar,R004,Punjabi Tadka,North Indian,4.4,Dal Makhani,Main Course,4,180,720,Delivered,Wallet,Paid,Manoj Nair,Bike,8.2,41,4,4
ORD10459,23-Aug-24,CUST2184,Sneha Singh,Female,51,Delhi,Dwarka,R002,Pizza Palace,Italian,4.1,Pasta Alfredo,Pasta,3,240,720,Returned,Credit Card,Refunded,Anika Kapoor,Scooter,1.3,17,,
ORD10435,11-02-2024 02:59,CUST2133,Aditya Desai,Male,57,Chennai,Velachery,R013,Sweet Tooth,Desserts,4.6,Ice Cream Sundae,Desserts,1,150,150,Delivered,Debit Card,Paid,Meera Bose,Bike,10.8,67,5,3
ORD10077,16-05-2024 16:20,CUST2058,Diya Bose,MALE,47,Kolkata,Ballygunge,R011,Curry House,North Indian,11,Dal Makhani,Main Course,5,180,Rs.900.0,Delivered,debit card,Paid,Kiran Desai,Bike,7.5,48,5,3
ORD10401,0000-00-00,CUST2298,Arjun Gupta,FEMALE,44,mumbai,Powai,R011,Curry House,north indian,4.1,Butter Chicken,Main Course,3,260,780,returned,WALLET,Refunded,Aditya Menon,Bicycle,2.4,16,,
ORD10460,26-01-2024 09:12,CUST2101,Rahul Sharma,f,58,Mumbai,Dadar,R002,Pizza Palace,Italian,,Pepperoni Pizza,Pizza,5,320,1600,Delivered,,Paid,Vikram Das,Bicycle,,59,,4
ORD10074,11-08-2024 14:27,CUST2055,Suresh Chatterjee,m,29,Hyderabad,Kukatpally,R009,The Bakers Oven,Bakery,4,Cupcake,Desserts,2,80,160,delivered,-,Paid,Vivaan Singh,E-Bike,13,51,3,4
ORD10413,,CUST2308,Divya Rao,male,44, Kolkata ,Park Street,R001,Biryani Blues,Biryani,4.3,Mutton Biryani,Main Course,3,₹280.0,840,Cancelled,Wallet,Failed,Reyansh Sharma,Scooter,9.1,49,,
ORD10392,01-07-2024,CUST2290,Rohan Kumar,Female,57,CHENNAI,T Nagar,R013,Sweet Tooth,Desserts,4.6,Gulab Jamun,Desserts,5,90,₹450.0,delivered,Cash on Delivery,Paid,Pooja Gupta,E-Bike,7.8,39,5,5
ORD10437,19-10-2024 15:11,CUST2324,Divya Sharma,female,33,Kolkata,Ballygunge, R006 ,South Spice,South Indian,4.5,Idli Sambar,Breakfast,5,70,,Cancelled,UPI,Failed,Aarav Reddy,E-Bike,5.9,35,0,
ORD10367,19-10-2024 12:05,CUST2269,Kiran Verma,female,41,Mumbai,Bandra,R011,Curry House,North Indian,-1,Dal Makhani,Main Course,1,180,180,DELIVERED,Credit Card,Paid,Ravi Rao,Bicycle,8.5,53,5,4
ORD10153,07-06-2024 21:24,CUST2111,Sunita Rao,,49,MUMBAI,Bandra,R003,Dragon Wok,Chineese,4,Chicken Manchurian,Main Course,4,210,840,delivered,,Paid,Nikhil Malhotra,E-Bike,2.7,28,5,5
ORD10033,31-12-2024 15:08,CUST2025,,M,47,PUNE,Hinjewadi, R013 ,Sweet Tooth,Desserts,4.6,Ice Cream Sundae,Desserts,2,150,300,Delivered,Wallet,Paid,Myra Pillai,Scooter,2.3,16,5,5
ORD10016,16-09-2024 08:56,CUST2004,Rohan Menon,m,28,,,R005,Burger Point,Fast Food,3.9,Cheese Burger,Burger,3,130,390,Delivered,Credit Card,Paid,Pooja Gupta,Bicycle,7,40,5,3
ORD10108,18-Sep-24,CUST2081,Ravi Kapoor,MALE,26,mumbai,Malad,R006,South Spice,South Indian,4.5,Masala Dosa,Breakfast,4,90,511.98,Delivered,debit card,Paid,Meera Bose,E-Bike,10.9,57,4,4
ORD10498,10/14/2024,CUST2368,,Male,21,Hyderabad,Banjara Hills,R008,Taco Fiesta,Mexican,3.8,Nachos,Starters,2,180,360,Cancelled,Cash on Delivery,Refunded,,Bicycle,13.9,79,,
ORD10148,02-07-2024,CUST2004,Rohan Menon,m,28,Chennai,Adyar,R002,Pizza Palace,Italian,4.1,Pepperoni Pizza,Pizza,4,₹320.0,1280,Delivered,UPI,Paid,Aarav Reddy,Scooter,5.7,39,4,5
ORD10255,22-06-2024 10:33,CUST2188,Divya Malhotra,MALE,53,delhi,Dwarka,R006,South Spice,South Indian,4.5,Uttapam,Breakfast,5,100,Rs.500.0,delivered,Debit Card,Paid,Manoj Nair,Scooter,11.8,57,3,4
ORD10438,24-01-2024 20:55,CUST2325,Ishaan Chatterjee,M,44, Delhi ,Connaught Place,R014,Healthy Bites,Salads,4.2,Quinoa Salad,Salads,3,Rs.210.0,,DELIVERED,CASH ON DELIVERY,Paid,Nikhil Malhotra,Bike,2,23,4,5
ORD10036,04-01-2024 22:36,CUST2028,Vikram Joshi,MALE,57,PUNE,,R006,  South Spice  ,South Indian,5.8,Masala Dosa,Breakfast,4,90,360,Delivered,Credit Card,Paid,Ishaan Joshi,Scooter,12.1,64,4,5
ORD10226,13-Oct-24,CUST2168,Divya Desai,f,33,Mumbai,Dadar,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,4,70,280,Cancelled,CREDIT CARD,Failed,Suresh Kumar,Scooter,12.8,66,,
ORD10173,11-10-2024,CUST2128,Vikram Kumar,M,,,Andheri,R009,The Bakers Oven,Bakery,4,Croissant,Bakery,1,90,90,DELIVERED,Credit Card,Paid,Manoj Nair,Scooter,11.3,53,5,
ORD10385,04/17/2024,CUST2284,Arjun Kumar,male,60,Bangalore,Koramangala,R013,Sweet Tooth,Desserts,4.6,Gulab Jamun,Desserts,5,Rs.90.0,450,Cancelled,Wallet,Refunded,Myra Pillai,Scooter,1.2,17,,
ORD10018,02/27/2024,CUST2012,Aditya Sharma,f,,KOLKATA,Park Street,R011,Curry House,North Indian,4.1,Paneer Tikka,Starters,2,220,440,Returned,Cash on Delivery,Refunded,Vikram Das,Bike,2.4,24,,
ORD10344,18-11-2024 23:54,CUST2026,Manoj Singh,m,24,pune,Hinjewadi,R011,Curry House,North Indian,4.1,Dal Makhani,Main Course,4,180,720,Delivered,CREDIT CARD,Paid,Meera Bose,Scooter,10.4,65,3,3
ORD10157,12-02-2024,CUST2114,Gita Patel,Female,56, Chennai ,Anna Nagar,R006,South Spice,South Indian,4.5,Uttapam,Breakfast,3,₹100.0,300,delivered,Wallet,Paid,Meera Bose,Bike,2.7,22,3,4
ORD10494,31-03-2024 06:12,CUST2365,Myra Nair,Male,, Hyderabad ,Madhapur,R001,Biryani Blues,Biryani,4.3,Mutton Biryani,Main Course,5,Rs.280.0,1400,Delivered,Debit Card,Paid,Vikram Das,Bicycle,9.7,61,5,3
ORD10391,28-05-2024 14:23,CUST2289,Suresh Kapoor,female,35,Hyderabad,Kukatpally,R002,Pizza Palace,Italian,4.1,Margherita Pizza,Pizza,3,250,750,DELIVERED,CASH ON DELIVERY,Paid,Aarohi Patel,Bike,2.2,13,3,4
ORD10482,06-05-2024 15:16,CUST2356,Priya Reddy,M,54,KOLKATA,Park Street,R005,Burger Point,Fast Food,3.9,Veg Burger,Burger,1,₹110.0,Rs.110.0,Delivered,NA,Paid,Reyansh Sharma,E-Bike,6.8,46,5,4
ORD10490,17-10-2024 18:09,CUST2356,Priya Reddy,m,54,KOLKATA,Ballygunge,R007,Sushi Yama,Japanese,4.2,Chicken Ramen,Main Course,4,Rs.280.0,1120,cancelled,Cash on Delivery,Refunded,Nikhil Malhotra,Scooter,2.4,21,,
ORD10431,03-03-2024 15:44,CUST2010,Anika Gupta,Female,60,Pune,Baner,R010,Kebab Junction,Mughlai,4.3,Seekh Kebab,Starters,5,220,1100,delivered,DebitCard,Paid,Anika Kapoor,Bike,7.8,50,5,3
ORD10372,04-Mar-24,CUST2274,Ananya Singh,m,25,bangalore,Whitefield,R010,Kebab Junction,Mughlai,4.3,Chicken Kebab,Starters,4,240,960,Delivered,Debit Card,Paid,Ishaan Joshi,Bike,10.3,62,5,5
ORD10209,10-10-2024,CUST2044,Myra Desai,,40,Hyderabad,Secunderabad,R013,Sweet Tooth,Desserts,4.6,Gulab Jamun,Desserts,4,90,360,DELIVERED,Credit Card,Paid,Lakshmi Verma,E-Bike,6.9,35,5,4
ORD10065,26-06-2024 21:15,CUST2009,Riya Chatterjee,FEMALE,,Pune,Baner,R009,The Bakers Oven,Bakery,4,Chocolate Cake,Desserts,1,350,350,Delivered,Cash on Delivery,Paid,Meera Bose,Bike,7.2,39,5,4
ORD10011,08-02-2024 00:34,CUST2008,Vihaan Pillai,male,39, Kolkata ,Salt Lake,R004,Punjabi Tadka,North Indian,4.4,Butter Chicken,Main Course,2,260,520,delivered,CASH ON DELIVERY,Paid,Lakshmi Verma,Bicycle,4.8,,5,
ORD10443,01-02-2024 19:48,CUST2328,Neha Kumar,m,36,Pune,Kharadi,R011,Curry House,north indian,4.1,Butter Chicken,Main Course,0,,Rs.1040.0,Delivered,Credit Card,Paid,Ravi Rao,Bicycle,12.5,58,5,5
ORD10112,17-01-2024 08:05,CUST2027,Priya Mukherjee,F,27,Delhi,Connaught Place,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,3,70,210,Delivered,Debit Card,Paid,Kavya Mukherjee,E-Bike,13.5,66,4,4
ORD10474,27-08-2024 05:47,CUST2350,Arjun Nair,f,27,hyderabad,Madhapur,R004,Punjabi Tadka,North Indian,4.4,Dal Makhani,Main Course,4,₹180.0,720,Returned,DEBIT CARD,Refunded,Suresh Kumar,E-Bike,14.7,64,,
ORD10457,01-02-2024 12:21,CUST2069,Gita Kumar,Male,38,Bangalore,Electronic City,R015,Chaat Corner,Street Food,4,Pani Puri,Street Food,5,₹60.0,300,Delivered,upi,Paid,Myra Pillai,E-Bike,8.7,52,5,5
ORD10398,14-06-2024 20:54,CUST2296,Riya Patel,MALE,21,Mumbai,Malad,R007,Sushi Yama,Japanese,4.2,California Roll,Sushi,5,320,₹1600.0,Returned,UPI,Refunded,Manoj Nair,Scooter,4.7,32,,
ORD10094,17-06-2024,CUST2069,Gita Kumar,m,38,BANGALORE,Koramangala,R006,South Spice,South Indian,4.5,Uttapam,Breakfast,3,100,Rs.300.0,Delivered,Cash on Delivery,Paid,Myra Pillai,E-Bike,5.8,34,4,
ORD10483,09-05-2024,CUST2357,Ishaan Reddy,male,150,chennai,OMR,R015,Chaat Corner,Street Food,4,Vada Pav,Street Food,5,50,250,Delivered,cash on delivery,Paid,Aditya Menon,Bike,,38,5,5
ORD10294,11-08-2024 09:45,CUST2218,,Male,21,Mumbai,Malad,R001,Biryani Blues,Biryani,4.3,Mutton Biryani,Main Course,5,280,₹1400.0,Delivered,Credit Card,Paid,Meera Bose,Bicycle,3,29,5,5
ORD10262,13-10-2024,CUST2173,Sneha Verma,Male,45,Mumbai,Powai,R002,Pizza Palace,Italian,0,Pasta Alfredo,Pasta,2,240,480,Delivered,DEBIT CARD,Paid,Ishaan Joshi,Scooter,3.4,31,4,5
ORD10101,11-05-2024,CUST2075,Sai Patel,F,30,Pune,Kharadi,R005,Burger Point,Fast Food,3.9,Cheese Burger,Burger,3,130,390,Delivered,Wallet,Paid,Meera Bose,Bicycle,9.2,49,5,5
ORD10168,30-04-2024 10:59,CUST2123,Pooja Pillai,f,23,Pune,Kharadi,R009,The Bakers Oven,Bakery,4,Cupcake,Desserts,2,80,160,Delivered,upi,Paid,Vivaan Singh,Bicycle,14.6,63,5,3
ORD10066,05/27/2024,CUST2049,Vihaan Bose,Male,43,Delhi,Saket,R008,  Taco Fiesta  ,Mexican,3.8,Burrito Bowl,Main Course,4,240,960,Delivered,UPI,Paid,Suresh Kumar,Bicycle,1.7,18,5,4
ORD10315,09/16/2024,CUST2226,Diya Das,male,27, Pune ,Kharadi,R005,Burger Point,Fast Food,3.9,Veg Burger,Burger,5,110,₹550.0,Cancelled,UPI,Refunded,Aarohi Patel,Bike,10.1,49,,
ORD10242,17-03-2024 06:52,CUST2180,Pooja Patel,MALE,41,Hyderabad,Banjara Hills,R015,Chaat Corner,Street Food,4,Bhel Puri,Street Food,4,70,280,Delivered,DebitCard,Paid,Anika Kapoor,Bike,,28,4,5
ORD10361,11-06-2024 10:07,CUST2265,Diya Pillai,female,41,HYDERABAD,Kukatpally,R012,  Noodle Story  ,Chinese,3.7,Veg Noodles,Noodles,3,₹160.0,480,Delivered,credit card,Paid,Aarohi Patel,Bike,10.6,44,,5
ORD10419,21-09-2024 14:17,CUST2300,Suresh Iyer,FEMALE,33,chennai,Anna Nagar,R010,Kebab Junction,Mughlai,4.3,Chicken Kebab,Starters,5,240,1200,Delivered,Credit Card,Paid,Vivaan Singh,Bicycle,11.7,70,,4
ORD10007,12-06-2024,CUST2004,Rohan Menon,M,28,Chennai,OMR,R015,Chaat Corner,Street Food,4,Pani Puri,Street Food,5,60,300,delivered,CASH ON DELIVERY,Paid,Kavya Mukherjee,Scooter,13.3,76,3,4
ORD10150,09-02-2024 12:23,CUST2052,unknown,FEMALE,40, Kolkata ,Park Street,R003,Dragon Wok,Chinese,4,Spring Rolls,Starters,4,140,₹560.0,delivered,UPI,Paid,Kiran Desai,E-Bike,6.3,37,3,5
ORD10488,16-12-2024, CUST2361 ,Vikram Pillai,FEMALE,60,Hyderabad,Secunderabad,R002,Pizza Palace,Italian,4.1,Pepperoni Pizza,Pizza,1,₹320.0,320,CANCELLED,CreditCard,Failed,Vikram Das,Scooter,10.3,49,,
ORD10402,30-10-2024 18:56,CUST2299,Sunita Chatterjee,FEMALE,45,Pune,Kothrud,R004,Punjabi Tadka,North Indian,4.4,Butter Chicken,Main Course,3,260,780,CANCELLED,upi,Failed,Sai Iyer,Bicycle,9.9,47,,
ORD10368,29-08-2024,CUST2270,RAHUL MENON,MALE,35, Chennai ,Adyar,R005,Burger Point,Fast Food,3.9,Cheese Burger,Burger,1,130,130,Delivered,Debit Card,Paid,Anika Kapoor,Bike,7.5,47,4,5
ORD10481,19-Jun-24,CUST2355,Karthik Singh,M,,pune,Viman Nagar,R008,  Taco Fiesta  ,Mexican,3.8,Chicken Tacos,Main Course,5,210,1050,Delivered,Wallet,Paid,Kiran Desai,Scooter,12,56,5,4
ORD10363,14-06-2024 07:47, CUST2266 ,Kavya Sharma,f,45,Pune,Viman Nagar,R004,Punjabi Tadka,North Indian,4.4,Paneer Tikka,Starters,4,220,880,Delivered,Credit Card,Paid,Manoj Nair,Bike,6.7,38,,3
ORD10149,28-06-2024 10:39,CUST2108,Rahul Iyer,Female,37,Bangalore,Electronic City,R002,Pizza Palace,Italian,4.1,Margherita Pizza,Pizza,3,250,1308.18,returned,UPI,Refunded,Reyansh Sharma,Bicycle,8.6,45,,
ORD10404,04-08-2024,CUST2300,Suresh Iyer,F,33, Chennai ,T Nagar,R013,Sweet Tooth,Desserts,,Ice Cream Sundae,Desserts,3,150,450,Delivered,Cash on Delivery,Paid,Lakshmi Verma,Bicycle,2.8,25,5,5
ORD10434,06-08-2024,CUST2286,Krishna Mukherjee,female,25,CHENNAI,T Nagar,R001,Biryani Blues,Biryani,4.3,Mutton Biryani,Main Course,3,280,840,Delivered,,Paid,Meera Bose,Bike,12.3,57,4,3
ORD10253,07/20/2024,CUST2187,Manoj Joshi,Female,24,Delhi,Dwarka,R005,Burger Point,Fast Food,,French Fries,Sides,2,90,180,Delivered,Debit Card,Paid,Sai Iyer,Bicycle,0.9,9,5,3
ORD10322,05-02-2024,CUST2235,Arjun Reddy,F,35,Kolkata,Salt Lake,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,5,70,350,cancelled,Wallet,Failed,Myra Pillai,Bike,13.1,77,,
ORD10186,29-04-2024 03:47,CUST2137,Manoj Nair,f,39, Mumbai ,Powai,R003,Dragon Wok,chinese,4,Veg Noodles,Noodles,-4,Rs.160.0,640,RETURNED,CASH ON DELIVERY,Refunded,Myra Pillai,Scooter,4,25,,
ORD10142,07-04-2024 18:00,CUST2049,Vihaan Bose,m,43,,,R003,Dragon Wok,Chinese,4,Chicken Manchurian,Main Course,3,210,630,Delivered,CASH ON DELIVERY,Paid,Vivaan Singh,Bicycle,7,40,3,4
ORD10133,25-03-2024 22:36, CUST2070 ,,F,54,Bangalore,HSR Layout, R003 ,Dragon Wok,chinese,4,Spring Rolls,Starters,1,Rs.140.0,Rs.140.0,Delivered,,Paid,Krishna Chatterjee,Bike,6.7,42,4,3
ORD10357,20-05-2024,CUST2262,Diya Desai,m,20,CHENNAI,Anna Nagar,R012,Noodle Story,Chinese,3.7,Chicken Manchurian,Main Course,5,210,Rs.1050.0,DELIVERED,Debit Card,Paid,Lakshmi Verma,Bike,8.7,48,3,-1
ORD10119,04-07-2024 16:58,CUST2088,Anika Menon,MALE,,Bangalore,Electronic City,R002,Pizza Palace,Italian,4.1,Pepperoni Pizza,Pizza,3,320,960,Cancelled,Cash on Delivery,Failed,Kavya Mukherjee,Scooter,6,38,,
ORD10245,18-12-2024 12:37,CUST2182,Ananya Rao,,54,Chennai,Anna Nagar,R012,Noodle Story,Chinese,3.7,Spring Rolls,Starters,4,140,560,Delivered,UPI,Paid,Anika Kapoor,Bicycle,1.7,12,4,5
ORD10288,17-10-2024 22:59,CUST2019,Divya Joshi,FEMALE,30,PUNE,Hinjewadi,R002,Pizza Palace,Italian,4.1,Margherita Pizza,Pizza,5,250,1250,DELIVERED,UPI,Paid,Vikram Das,E-Bike,3.5,23,4,5
ORD10375,27-02-2024,CUST2143,Sai Menon,male,52,Delhi,Dwarka,R001,Biryani Blues,Biryani,4.3,Chicken Biryani,Main Course,5,220,Rs.1100.0,delivered,upi,Paid,Ishaan Joshi,E-Bike,5.3,39,4,5
ORD10120,24-01-2024 23:37,CUST2078,Suresh Kapoor,M,47,delhi,Rohini,R007,Sushi Yama,Japanese,4.2,Miso Soup,Starters,5,150,750,Delivered,WALLET,Paid,Reyansh Sharma,Bike,8.3,46,5,3
ORD10491,31-01-2024,CUST2362,Arjun Iyer,F,,Pune,Viman Nagar,R012,Noodle Story,Chinese,3.7,Chicken Manchurian,Main Course,2,210,420,DELIVERED,debit card,Paid,Myra Pillai,Bike,9.4,42,5,4
ORD10039,22-01-2024,CUST2031,Manoj Kapoor,f,56,Mumbai,,R014,Healthy Bites,Salads,4.2,Caesar Salad,Salads,3,180,₹540.0,cancelled,DebitCard,Refunded,Pooja Gupta,Bike,10.9,46,,
ORD10441,15-07-2024 05:30,CUST2327,Lakshmi Malhotra,MALE,36,hyderabad,Gachibowli,R009,The Bakers Oven,Bakery,4,Cupcake,Desserts,3,80,240,Delivered,Debit Card,Paid,Nikhil Malhotra,Bike,13.4,68,4,5
ORD10292,18-12-2024 11:57,CUST2217,Anika Kumar,m,,Chennai,Adyar,R010,Kebab Junction,Mughlai,4.3,Chicken Kebab,Starters,1,240,240,Returned,DEBIT CARD,Refunded,Myra Pillai,E-Bike,12.5,71,,
ORD10307,09-07-2024 06:35,CUST2105,Sunita Sharma,M,47,Pune,Kothrud,R015,Chaat Corner,Street Food,4,Bhel Puri,Street Food,4,70,280,Cancelled,CREDIT CARD,Refunded,Vivaan Singh,Bicycle,14,90,,
ORD10085,26-11-2024 13:26,CUST2064,Riya Pillai,f,50,Chennai,Adyar,R003,Dragon Wok,Chinese,4,Veg Noodles,Noodles,5,160,800,Cancelled,Debit Card,Refunded,Anika Kapoor,Scooter,8.7,45,,
ORD10225,12-08-2024,CUST2167,Suresh Sharma,m,51,Pune,Kothrud,R009,The Bakers Oven,Bakery,4,Croissant,Bakery,5,90,450,delivered,WALLET,Paid,Manoj Nair,Bicycle,11.2,50,5,5
ORD10020,28-04-2024,CUST2014,Diya Chatterjee,Male,19,Hyderabad,Banjara Hills,R013,Sweet Tooth,Desserts,4.6,Ice Cream Sundae,Desserts,0,150,300,DELIVERED,Credit Card,Paid,Aditya Menon,Bike,13,64,5,4
ORD10073,22-04-2024,CUST2044,Myra Desai,female,40,Hyderabad,Secunderabad,R008,Taco Fiesta,Mexican,3.8,Burrito Bowl,Main Course,3,240,720,Delivered,Credit Card,Paid,Suresh Kumar,Bike,0.9,10,4,4
ORD10076,22-10-2024,CUST2057,Myra Das,f,28,Bangalore,Jayanagar,R011,Curry House,North-Indian,4.1,Butter Chicken,Main Course,5,260,Rs.1300.0,Delivered,Credit Card,Paid,Aarav Reddy,Bicycle,4.2,22,5,4
ORD10381,20-07-2024,CUST2282,Ramesh Gupta,N/A,58,HYDERABAD,Gachibowli, R010 ,Kebab Junction,Mughlai,4.3,Chicken Kebab,Starters,5,240,1200,Delivered,Debit Card,Paid,Sai Iyer,Scooter,2.2,23,3,4
ORD10362,25-03-2024 01:23,CUST2176,Rahul Kapoor,m,23,Bangalore,Indiranagar,R015,Chaat Corner,Street Food,4,Bhel Puri,Street Food,5,70,350,CANCELLED,WALLET,Refunded,Manoj Nair,Bicycle,2,20,,
ORD10489,11-01-2024 09:01,CUST2253,Sai Desai,,26,DELHI,Connaught Place,R013,Sweet Tooth,Desserts,4.6,Brownie,Desserts,1,Rs.130.0,130,Delivered,upi,Paid,Meera Bose,Scooter,6.6,32,3,5
ORD10418,11/15/2024,CUST2312,Krishna Bose,f,20,Delhi,Rohini,R012,Noodle Story,Chinese,3.7,Spring Rolls,Starters,-4,Rs.140.0,560,Delivered,CashonDelivery,Paid,,Bike,5.8,30,4,5
ORD10265,27-05-2024 08:31,CUST2109,Priya Das,Male,30,Delhi,Connaught Place,R009,The Bakers Oven,Bakery,4,Chocolate Cake,Desserts,5,350,3086.24,Delivered,Cash on Delivery,Paid,Kiran Desai,Bike,10.7,59,3,4
ORD10041,23-06-2024 23:05,CUST2004,Rohan Menon,male,28,CHENNAI,Anna Nagar,R003,Dragon Wok,Chinese,4,Spring Rolls,Starters,3,140,420,DELIVERED,Credit Card,Paid,Vikram Das,E-Bike,9.4,55,5,5
ORD10439,23-12-2024 11:13,CUST2326,,MALE,21,Pune,Kharadi,R005,Burger Point,Fast Food,3.9,French Fries,Sides,4,90,360,Returned,Wallet,Refunded,Ravi Rao,Scooter,0.9,13,,
ORD10111,26-10-2024,CUST2083,Deepak Kapoor,female,42,Mumbai,Bandra,R008,Taco Fiesta,Mexican,3.8,Burrito Bowl,Main Course,3,240,Rs.720.0,Delivered,Debit Card,Paid,Suresh Kumar,E-Bike,3.5,24,4,4
ORD10304,27-Jan-24,CUST2225,Ishaan Joshi,M,52,Pune,Viman Nagar,R014,Healthy Bites,Salads,4.2,Caesar Salad,Salads,-3,180,540,RETURNED,Wallet,Refunded,Lakshmi Verma,Bicycle,10.1,53,,
ORD10466,05-01-2024 02:51,CUST2343,,Male,58,delhi,Saket,R002,Pizza Palace,Italian,4.1,Pasta Alfredo,Pasta,1,240,240,Delivered,upi,Paid,Aditya Menon,E-Bike,2.2,18,5,5
ORD10049,01-12-2024,CUST2038,Suresh Kumar,m,50,pune,Hinjewadi,R007,Sushi Yama,Japanese,4.2,Chicken Ramen,Main Course,4,₹280.0,1120,Cancelled,CashonDelivery,Refunded,Aditya Menon,Bicycle,13.9,76,,
ORD10019,25-12-2024 12:44,CUST2013,Manoj Malhotra,F,27,Delhi,Dwarka,R001,Biryani Blues,Biryani,4.3,Mutton Biryani,Main Course,3,280,840,Delivered,,Paid,Reyansh Sharma,Bike,5.8,40,5,4
ORD10044,07/28/2024,CUST2010,Anika Gupta,F,60,pune,Kothrud,R001,Biryani Blues,Biryani,4.3,Chicken Biryani,Main Course,3,220,₹660.0,Delivered,WALLET,Paid,Kiran Desai,Bike,7.5,39,4,5
ORD10274,05/14/2024,CUST2203,Deepak Mukherjee,FEMALE,52,Mumbai,Malad,R008,Taco Fiesta,Mexican,3.8,Chicken Tacos,Main Course,5,210,1050,Cancelled,Wallet,Failed,Manoj Nair,E-Bike,8.2,47,,6
ORD10423,02-02-2024 14:39,CUST2316,Sai Chatterjee,female,,Chennai,Anna Nagar,R007,Sushi Yama,Japanese,4.2,Miso Soup,Starters,4,150,Rs.600.0,Delivered,UPI,Paid,Kiran Desai,Bicycle,10,63,5,5
ORD10091,23-Apr-24,CUST2068,Ishaan Verma,FEMALE,40, Chennai ,Velachery,R014,Healthy Bites,Salads,4.2,Quinoa Salad,Salads,2,210,420,Returned,Cash on Delivery,Refunded,Myra Pillai,Bicycle,,18,,
ORD10374,23-Jul-24,CUST2276,Amit Nair,f,48,Bangalore,Indiranagar,R011,Curry House,North Indian,4.1,Dal Makhani,Main Course,1,180,180,delivered,upi,Paid,Suresh Kumar,Bicycle,7.1,31,4,5
ORD10157,12-02-2024,CUST2114,Gita Patel,Female,56, Chennai ,Anna Nagar,R006,South Spice,South Indian,4.5,Uttapam,Breakfast,3,₹100.0,300,delivered,Wallet,Paid,Meera Bose,Bike,2.7,22,4,4
ORD10276,23-10-2024,CUST2205,-,FEMALE,18,Chennai,Velachery,R004,Punjabi Tadka,North Indian,4.4,Paneer Tikka,Starters,5,220,1100,Delivered,Cash on Delivery,Paid,Myra Pillai,E-Bike,12.6,55,4,5
ORD10335,08-Jul-24,CUST2245,Diya Bose,M,26,Hyderabad,Secunderabad,R007,Sushi Yama,Japanese,,Chicken Ramen,Main Course,4,280,1120,cancelled,Debit Card,Refunded,Aarohi Patel,Bike,1.8,18,,
ORD10161,01/21/2024,CUST2055,Suresh Chatterjee,M,29,HYDERABAD,Madhapur,R012,Noodle Story,Chinese,3.7,Veg Noodles,Noodles,3,,480,Cancelled,Debit Card,Refunded,Aarav Reddy,Scooter,2,21,,
ORD10115,03-09-2024,CUST2085,Deepak Gupta,f,36,Mumbai,Powai,R011,Curry House,North Indian,4.1,Butter Chicken,Main Course,1,260,260,returned,wallet,Refunded,Vikram Das,Bike,13.8,66,,
ORD10329,28-Jun-24,CUST2240,Deepak Singh,F,32,hyderabad,Secunderabad,R005,Burger Point,Fast Food,3.9,French Fries,Sides,4,90,360,Cancelled,Debit Card,Failed,Kiran Desai,E-Bike,1.2,13,,
